,reference,token,lemma
6087,39.5,σωτηρίας,σωτηρία
6088,39.6,κολαβρισθείησαν,κολαβρίζω
6089,39.6,ἐπὶ,ἐπί
6090,39.6,θύραις,θύρα
6091,39.6,ἡσσόνων,ἥσσων
6092,39.6,καὶ,καί
6093,39.6,οὐκ,οὐ
6094,39.6,ἔσται,εἰμί
6095,39.6,ὁ,ὁ
6096,39.6,ἐξαιρούμενος,
6097,39.7,ἃ,
6098,39.7,γὰρ,γάρ
6099,39.7,ἐκείνοις,ἐκεῖνος
6100,39.7,ἡτοίμασται,ἑτοιμάζω
6101,39.7,δίκαιοι,δίκαιος
6102,39.7,ἔδονται,
6103,39.7,αὐτοὶ,αὐτός
6104,39.7,δὲ,δέ
6105,39.7,ἐκ,ἐκ
6106,39.7,κακῶν,
6107,39.7,οὐκ,οὐ
6108,39.7,ἐξαίρετοι,ἐξαιρετός
6109,39.7,ἔσονται,εἰμί
6110,39.7,Προδήλων,
6111,39.7,οὖν,οὖν
6112,39.7,ἡμῖν,ἐγώ
6113,39.7,ὄντων,εἰμί
6114,39.7,τούτων,οὗτος
6115,39.7,καὶ,καί
6116,39.7,ἐγκεκυφότες,ἐγκύπτω
6117,39.8,εἰς,εἰς
6118,39.8,τὰ,
6119,39.8,βάθη,βάθος
6120,39.8,τῆς,ὁ
6121,39.8,θείας,
6122,39.8,γνώσεως,γνῶσις
6123,39.8,πάντα,πᾶς
6124,39.8,τάξει,
6125,39.8,ποιεῖν,ποιέω
6126,39.8,ὀφείλομεν,
6127,39.8,ὅσα,ὅσος
6128,39.9,ὁ,ὁ
6129,39.9,δεσπότης,
6130,39.9,ἐπιτελεῖν,
6131,39.9,ἐκέλευσεν,κελεύω
6132,39.9,κατὰ,κατά
6133,39.9,καιροὺς,καιρός
6134,39.9,τεταγμένους,τάσσω
6135,39.9,τάς,ὁ
6136,39.9,τε,τε
6137,39.9,προσφορὰς,προσφορά
6138,39.9,καὶ,καί
6139,39.9,λειτουργίας,λειτουργία
6140,39.9,ἐπιτελεῖσθαι,
6141,39.9,καὶ,καί
6142,39.9,οὐκ,οὐ
6143,39.9,εἰκῆ,εἰκῇ
6144,39.9,ἢ,
6145,39.9,ἀτάκτως,ἄτακτος
6146,39.9,ἐκέλευσεν,κελεύω
6147,39.9,γίνεσθαι,γίγνομαι
6148,39.9,ἀλλ’,
6149,39.9,ὡρισμένοις,ὁρίζω
6150,39.9,καιροῖς,
6151,39.9,καὶ,καί
6152,39.9,ὥραις,ὥρα
6153,39.9,ποῦ,
6154,39.9,τε,τε
6155,39.9,καὶ,καί
6156,39.9,διὰ,διά
6157,40.1,τίνων,
6158,40.1,ἐπιτελεῖσθαι,
6159,40.1,θέλει,ἐθέλω
6160,40.1,αὐτὸς,αὐτός
6161,40.1,ὥρισεν,ὁρίζω
6162,40.1,τῇ,
6163,40.1,ὑπερτάτῳ,
6164,40.1,αὐτοῦ,
6165,40.1,βουλήσει,
6166,40.1,ἵν’,
6167,40.1,ὁσίως,
6168,40.1,πάντα,πᾶς
6169,40.1,γινόμενα,γίγνομαι
6170,40.1,ἐν,
6171,40.1,εὐδοκήσει,
6172,40.1,εὐπρόσδεκτα,εὐπρόσδεκτος
6173,40.1,εἴη,
6174,40.1,τῷ,
6175,40.1,θελήματι,θέλημα
6176,40.1,αὐτοῦ,
6177,40.1,οἱ,
6178,40.1,οὖν,οὖν
6179,40.1,τοῖς,ὁ
6180,40.1,προστεταγμένοις,προστάσσω
6181,40.2,καιροῖς,
6182,40.2,ποιοῦντες,
6183,40.2,τὰς,ὁ
6184,40.2,προσφορὰς,προσφορά
6185,40.2,αὐτῶν,αὐτός
6186,40.2,εὐπρόσδεκτοί,εὐπρόσδεκτος
6187,40.2,τε,τε
6188,40.2,καὶ,καί
6189,40.2,μακάριοι,μακάριος
6190,40.2,τοῖς,ὁ
6191,40.2,γὰρ,γάρ
6192,40.2,νομίμοις,νόμιμος
6193,40.2,τοῦ,
6194,40.2,δεσπότου,δεσπότης
6195,40.2,ἀκολουθοῦντες,ἀκολουθέω
6196,40.2,οὐ,οὐ
6197,40.2,διαμαρτάνουσιν,διαμαρτάνω
6198,40.3,τῷ,
6199,40.3,γὰρ,γάρ
6200,40.3,ἀρχιερεῖ,
6201,40.3,ἴδιαι,ἴδιος
6202,40.3,λειτουργίαι,λειτουργία
6203,40.3,δεδομέναι,δίδωμι
6204,40.3,εἰσίν,εἰμί
6205,40.3,καὶ,καί
6206,40.3,τοῖς,ὁ
6207,40.3,ἱερεῦσιν,
6208,40.3,ἴδιος,
6209,40.3,ὁ,ὁ
6210,40.3,τόπος,τόπος
6211,40.3,προστέτακται,προστάσσω
6212,40.3,καὶ,καί
6213,40.3,Λευΐταις,Λευίτης
6214,40.3,ἴδιαι,ἴδιος
6215,40.3,διακονίαι,διακονία
6216,40.3,ἐπίκεινται,ἐπίκειμαι
6217,40.3,ὁ,ὁ
6218,40.3,λαϊκὸς,λαικός
6219,40.4,ἄνθρωπος,ἄνθρωπος
6220,40.4,τοῖς,ὁ
6221,40.4,λαϊκοῖς,
6222,40.4,προστάγμασιν,πρόσταγμα
6223,40.4,δέδεται,δέω1
6224,40.4,Ἕκαστος,ἕκαστος
6225,40.4,ἡμῶν,
6226,40.4,ἀδελφοί,ἀδελφός
6227,40.4,ἐν,
6228,40.4,τῷ,
6229,40.4,ἰδίῳ,ἴδιος
6230,40.4,τάγματι,τάγμα
6231,40.4,εὐαριστείτω,
6232,40.4,τῷ,
6233,40.4,θεῷ,
6234,40.4,ἐν,
6235,40.4,ἀγαθῇ,
6236,40.4,συνειδήσει,
6237,40.4,ὑπάρχων,
6238,40.4,μὴ,μή
6239,40.4,παρεκβαίνων,παρεκβαίνω
6240,40.4,τὸν,ὁ
6241,40.4,ὡρισμένον,ὁρίζω
6242,40.5,τῆς,ὁ
6243,40.5,λειτουργίας,λειτουργία
6244,40.5,αὐτοῦ,
6245,40.5,κανόνα,κανών
6246,40.5,ἐν,
6247,40.5,σεμνότητι,σεμνότης
6248,40.5,οὐ,οὐ
6249,40.5,πανταχοῦ,πανταχοῦ
6250,40.5,ἀδελφοί,ἀδελφός
6251,40.5,προσφέρονται,προσφέρω
6252,40.5,θυσίαι,θυσία
6253,40.5,ἐνδελεχισμοῦ,ἐνδελεχισμός
6254,40.5,ἢ,
6255,40.5,εὐχῶν,
6256,40.5,ἢ,
6257,40.5,περὶ,περί
6258,40.5,ἁμαρτίας,ἁμαρτία
6259,40.5,καὶ,καί
6260,40.5,πλημμελείας,πλημμέλεια
6261,40.5,ἀλλ’,
6262,40.5,ἢ,
6263,40.5,ἐν,
6264,40.5,Ἱερουσαλὴμ,
6265,40.5,μόνῃ,μόνος
6266,40.5,κἀκεῖ,
6267,40.5,δὲ,δέ
6268,40.5,οὐκ,οὐ
6269,40.5,ἐν,
6270,40.5,παντὶ,πᾶς
6271,40.5,τόπῳ,τόπος
6272,40.5,προσφέρεται,προσφέρω
6273,41.1,ἀλλ’,
6274,41.1,ἔμπροσθεν,ἔμπροσθεν
6275,41.1,τοῦ,
6276,41.1,ναοῦ,
6277,41.1,πρὸς,πρός
6278,41.1,τὸ,ὁ
6279,41.1,θυσιαστήριον,
6280,41.1,μωμοσκοπηθὲν,
6281,41.1,τὸ,ὁ
6282,41.1,προσφερόμενον,προσφέρω
6283,41.1,διὰ,διά
6284,41.1,τοῦ,
6285,41.1,ἀρχιερέως,ἀρχιερεύς
6286,41.1,καὶ,καί
6287,41.1,τῶν,ὁ
6288,41.1,προειρημένων,προερέω
6289,41.1,λειτουργῶν,
6290,41.1,οἱ,
6291,41.1,οὖν,οὖν
6292,41.1,παρὰ,
6293,41.1,τὸ,ὁ
6294,41.1,καθῆκον,καθήκω
6295,41.1,τῆς,ὁ
6296,41.2,βουλήσεως,βούλησις
6297,41.2,αὐτοῦ,
6298,41.2,ποιοῦντές,
6299,41.2,τι,τις
6300,41.2,θάνατον,θάνατος
6301,41.2,τὸ,ὁ
6302,41.2,πρόστιμον,πρόστιμον
6303,41.2,ἔχουσιν,ἔχω
6304,41.2,ὁρᾶτε,ὁράω
6305,41.2,ἀδελφοί,ἀδελφός
6306,41.2,ὅσῳ,ὅσος
6307,41.2,πλείονος,πλείων
6308,41.2,κατηξιώθημεν,καταξιόω
6309,41.2,γνώσεως,γνῶσις
6310,41.2,τοσούτῳ,τοσοῦτος
6311,41.2,μᾶλλον,μᾶλλον
6312,41.2,ὑποκείμεθα,ὑπόκειμαι
6313,41.2,κινδύνῳ,κίνδυνος
6314,41.2,Οἱ,
6315,41.2,ἀπόστολοι,ἀπόστολος
6316,41.2,ἡμῖν,ἐγώ
6317,41.2,εὐηγγελίσθησαν,
6318,41.2,ἀπὸ,ἀπό
6319,41.2,τοῦ,
6320,41.2,κυρίου,
6321,41.2,Ἰησοῦ,Ἰησοῦς
6322,41.2,Χριστοῦ,χριστός
6323,41.2,Ἰησοῦς,Ἰησοῦς
6324,41.2,ὁ,ὁ
6325,41.2,Χριστὸς,χριστός
6326,41.2,ἀπὸ,ἀπό
6327,41.2,τοῦ,
6328,41.2,θεοῦ,
6329,41.2,ἐξεπέμφθη,ἐκπέμπω
6330,41.2,ὁ,ὁ
6331,41.2,Χριστὸς,χριστός
6332,41.2,οὖν,οὖν
6333,41.2,ἀπὸ,ἀπό
6334,41.2,τοῦ,
6335,41.2,θεοῦ,
6336,41.2,καὶ,καί
6337,41.2,οἱ,
6338,41.2,ἀπόστολοι,ἀπόστολος
6339,41.3,ἀπὸ,ἀπό
6340,41.3,τοῦ,
6341,41.3,Χριστοῦ,χριστός
6342,41.3,ἐγένοντο,γίγνομαι
6343,41.3,οὖν,οὖν
6344,41.3,ἀμφότερα,ἀμφότερος
6345,41.3,εὐτάκτως,εὔτακτος
6346,41.3,ἐκ,ἐκ
6347,41.3,θελήματος,θέλημα
6348,41.3,θεοῦ,
6349,41.3,παραγγελίας,παραγγελία
6350,41.3,οὖν,οὖν
6351,41.4,λαβόντες,λαμβάνω
6352,41.4,καὶ,καί
6353,41.4,πληροφορηθέντες,πληροφορέω
6354,41.4,διὰ,διά
6355,41.4,τῆς,ὁ
6356,41.4,ἀναστάσεως,ἀνάστασις
6357,41.4,τοῦ,
6358,41.4,κυρίου,
6359,41.4,ἡμῶν,
6360,41.4,Ἰησοῦ,Ἰησοῦς
6361,41.4,Χριστοῦ,χριστός
6362,41.4,καὶ,καί
6363,41.4,πιστωθέντες,πιστόω
6364,42.1,ἐν,
6365,42.1,τῷ,
6366,42.1,λόγῳ,λόγος
6367,42.1,τοῦ,
6368,42.1,θεοῦ,
6369,42.1,μετὰ,μετά
6370,42.1,πληροφορίας,πληροφορία
6371,42.1,πνεύματος,πνεῦμα
6372,42.1,ἁγίου,ἅγιος
6373,42.1,ἐξῆλθον,ἐξέρχομαι
6374,42.1,εὐαγγελιζόμενοι,εὐαγγελίζομαι
6375,42.1,τὴν,ὁ
6376,42.1,βασιλείαν,
6377,42.1,τοῦ,
6378,42.1,θεοῦ,
6379,42.2,μέλλειν,μέλλω
6380,42.2,ἔρχεσθαι,ἔρχομαι
6381,42.2,κατὰ,κατά
6382,42.2,χώρας,χώρα
6383,42.2,οὖν,οὖν
6384,42.2,καὶ,καί
6385,42.2,πόλεις,
6386,42.2,κηρύσσοντες,κηρύσσω
6387,42.2,καθίστανον,καθιστάνω
6388,42.2,τὰς,ὁ
6389,42.2,ἀπαρχὰς,ἀπαρχή
6390,42.2,αὐτῶν,αὐτός
6391,42.2,δοκιμάσαντες,δοκιμάζω
6392,42.2,τῷ,
6393,42.2,πνεύματι,πνεῦμα
6394,42.3,εἰς,εἰς
6395,42.3,ἐπισκόπους,
6396,42.3,καὶ,καί
6397,42.3,διακόνους,διάκονος
6398,42.3,τῶν,ὁ
6399,42.3,μελλόντων,μέλλω
6400,42.3,πιστεύειν,πιστεύω
6401,42.3,καὶ,καί
6402,42.3,τοῦτο,οὗτος
6403,42.3,οὐ,οὐ
6404,42.3,καινῶς,
6405,42.3,ἐκ,ἐκ
6406,42.3,γὰρ,γάρ
6407,42.3,δὴ,δή
6408,42.3,πολλῶν,πολύς
6409,42.3,χρόνων,
6410,42.3,ἐγέγραπτο,γράφω
6411,42.3,περὶ,περί
6412,42.3,ἐπισκόπων,
6413,42.3,καὶ,καί
6414,42.3,διακόνων,διάκονος
6415,42.3,οὕτως,οὕτως
6416,42.3,γάρ,γάρ
6417,42.3,που,πού
6418,42.3,λέγει,
6419,42.3,ἡ,ὁ
6420,42.3,γραφή,γραφή
6421,42.3,Καταστήσω,καθίστημι
6422,42.3,τοὺς,ὁ
6423,42.3,ἐπισκόπους,
6424,42.3,αὐτῶν,αὐτός
6425,42.3,ἐν,
6426,42.3,δικαιοσύνῃ,δικαιοσύνη
6427,42.3,καὶ,καί
6428,42.3,τοὺς,ὁ
6429,42.3,διακόνους,διάκονος
6430,42.4,αὐτῶν,αὐτός
6431,42.4,ἐν,
6432,42.4,πίστει,πίστις
6433,42.4,Καὶ,καί
6434,42.4,τί,
6435,42.4,θαυμαστόν,θαυμαστός
6436,42.4,εἰ,εἰ
6437,42.4,οἱ,
6438,42.4,ἐν,
6439,42.4,Χριστῷ,χριστός
6440,42.4,πιστευθέντες,πιστεύω
6441,42.4,παρὰ,
6442,42.4,θεοῦ,
6443,42.4,ἔργον,
6444,42.4,τοιοῦτο,τοιοῦτος
6445,42.4,κατέστησαν,καθίστημι
6446,42.4,τοὺς,ὁ
6447,42.4,προειρημένους,προερέω
6448,42.4,ὅπου,ὅπου
6449,42.4,καὶ,καί
6450,42.4,ὁ,ὁ
6451,42.4,μακάριος,μακάριος
6452,42.4,πιστὸς,
6453,42.4,θεράπων,
6454,42.5,ἐν,
6455,42.5,ὅλῳ,
6456,42.5,τῷ,
6457,42.5,οἴκῳ,οἶκος
6458,42.5,Μωϋσῆς,
6459,42.5,τὰ,
6460,42.5,διατεταγμένα,διατάσσω
6461,42.5,αὐτῷ,αὐτός
6462,42.5,πάντα,πᾶς
6463,42.5,ἐσημειώσατο,σημειόω
6464,42.5,ἐν,
6465,42.5,ταῖς,ὁ
6466,42.5,ἱεραῖς,
6467,42.5,βίβλοις,βίβλος
6468,42.5,ᾧ,ὅς
6469,42.5,καὶ,καί
6470,42.5,ἐπηκολούθησαν,ἐπακολουθέω
6471,42.5,οἱ,
6472,42.5,λοιποὶ,λοιπός
6473,42.5,προφῆται,
6474,42.5,συνεπιμαρτυροῦντες,συνεπιμαρτυρέω
6475,42.5,τοῖς,ὁ
6476,42.5,ὑπ’,
6477,42.5,αὐτοῦ,
6478,42.5,νενομοθετημένοις,νομοθετέω
6479,42.5,ἐκεῖνος,ἐκεῖνος
6480,43.1,γάρ,γάρ
6481,43.1,ζήλου,
6482,43.1,ἐμπεσόντος,ἐμπίτνω
6483,43.1,περὶ,περί
6484,43.1,τῆς,ὁ
6485,43.1,ἱερωσύνης,
6486,43.1,καὶ,καί
6487,43.1,στασιαζουσῶν,στασιάζω
6488,43.1,τῶν,ὁ
6489,43.1,φυλῶν,
6490,43.1,ὁποία,ὁποῖος
6491,43.1,αὐτῶν,αὐτός
6492,43.1,εἴη,
6493,43.1,τῷ,
6494,43.1,ἐνδόξῳ,ἔνδοξος
6495,43.1,ὀνόματι,ὄνομα
6496,43.1,κεκοσμημένη,κοσμέω
6497,43.1,ἐκέλευσεν,κελεύω
6498,43.1,τοὺς,ὁ
6499,43.1,δώδεκα,δώδεκα
6500,43.1,φυλάρχους,φύλαρχος
6501,43.1,προσενεγκεῖν,προσφέρω
6502,43.1,αὐτῷ,αὐτός
6503,43.1,ῥάβδους,ῥάβδος
6504,43.1,ἐπιγεγραμμένας,ἐπιγράφω
6505,43.1,ἑκάστης,ἕκαστος
6506,43.1,φυλῆς,
6507,43.1,κατ’,
6508,43.1,ὄνομα,ὄνομα
6509,43.1,καὶ,καί
6510,43.1,λαβὼν,λαμβάνω
6511,43.1,αὐτὰς,αὐτός
6512,43.1,ἔδησεν,
6513,43.1,καὶ,καί
6514,43.1,ἐσφράγισεν,σφραγίζω
6515,43.1,τοῖς,ὁ
6516,43.1,δακτυλίοις,
6517,43.1,τῶν,ὁ
6518,43.1,φυλάρχων,φύλαρχος
6519,43.1,καὶ,καί
6520,43.1,ἀπέθετο,ἀποτίθημι
6521,43.1,αὐτὰς,αὐτός
6522,43.1,εἰς,εἰς
6523,43.1,τὴν,ὁ
6524,43.1,σκηνὴν,σκηνή
6525,43.2,τοῦ,
6526,43.2,μαρτυρίου,μαρτύριον
6527,43.2,ἐπὶ,ἐπί
6528,43.2,τὴν,ὁ
6529,43.2,τράπεζαν,τράπεζα
6530,43.2,τοῦ,
6531,43.2,θεοῦ,
6532,43.2,καὶ,καί
6533,43.2,κλείσας,
6534,43.2,τὴν,ὁ
6535,43.2,σκηνὴν,σκηνή
6536,43.2,ἐσφράγισεν,σφραγίζω
6537,43.2,τὰς,ὁ
6538,43.2,κλεῖδας,κλείς
6539,43.2,ὡσαύτως,ὡσαύτως
6540,43.2,καὶ,καί
6541,43.2,τὰς,ὁ
6542,43.2,ῥάβδους,ῥάβδος
6543,43.2,καὶ,καί
6544,43.2,εἶπεν,εἶπον
6545,43.2,αὐτοῖς,αὐτός
6546,43.2,Ἄνδρες,ἀνήρ
6547,43.2,ἀδελφοί,ἀδελφός
6548,43.2,ἧς,
6549,43.2,ἂν,
6550,43.2,φυλῆς,
6551,43.2,ἡ,ὁ
6552,43.2,ῥάβδος,ῥάβδος
6553,43.2,βλαστήσῃ,
6554,43.2,ταύτην,οὗτος
6555,43.2,ἐκλέλεκται,ἐκ-λέγω3
6556,43.2,ὁ,ὁ
6557,43.2,θεὸς,θεός
6558,43.2,εἰς,εἰς
6559,43.2,τὸ,ὁ
6560,43.2,ἱερατεύειν,ἱερατεύω
6561,43.2,καὶ,καί
6562,43.2,λειτουργεῖν,λειτουργέω
6563,43.2,αὐτῷ,αὐτός
6564,43.2,πρωΐας,πρώιος
6565,43.2,δὲ,δέ
6566,43.2,γενομένης,γίγνομαι
6567,43.2,συνεκάλεσεν,συγκαλέω
6568,43.2,πάντα,πᾶς
6569,43.2,τὸν,ὁ
6570,43.2,Ἰσραήλ,
6571,43.2,τὰς,ὁ
6572,43.2,ἑξακοσίας,ἑξακόσιοι
6573,43.2,χιλιάδας,χιλιάς
6574,43.2,τῶν,ὁ
6575,43.2,ἀνδρῶν,
6576,43.2,καὶ,καί
6577,43.2,ἐπεδείξατο,ἐπιδείκνυμι
6578,43.2,τοῖς,ὁ
6579,43.2,φυλάρχοις,φύλαρχος
6580,43.2,τὰς,ὁ
6581,43.2,σφραγῖδας,σφραγίς
6582,43.3,καὶ,καί
6583,43.3,ἤνοιξεν,ἀνοίγνυμι
6584,43.3,τὴν,ὁ
6585,43.3,σκηνὴν,σκηνή
6586,43.3,τοῦ,
6587,43.3,μαρτυρίου,μαρτύριον
6588,43.3,καὶ,καί
6589,43.3,προεῖλεν,προαιρέω
6590,43.3,τὰς,ὁ
6591,43.3,ῥάβδους,ῥάβδος
6592,43.3,καὶ,καί
6593,43.3,εὑρέθη,εὑρίσκω
6594,43.4,ἡ,ὁ
6595,43.4,ῥάβδος,ῥάβδος
6596,43.4,Ἀαρὼν,
6597,43.4,οὐ,οὐ
6598,43.4,μόνον,μόνος
6599,43.4,βεβλαστηκυῖα,
6600,43.4,ἀλλὰ,ἀλλά
6601,43.4,καὶ,καί
6602,43.4,καρπὸν,
6603,43.4,ἔχουσα,ἔχω
6604,43.4,τί,
6605,43.4,δοκεῖτε,δοκέω
6606,43.4,ἀγαπητοί,ἀγαπητός
6607,43.4,οὐ,οὐ
6608,43.4,προῄδει,πρόοιδα
6609,43.4,Μωϋσῆς,
6610,43.4,τοῦτο,οὗτος
6611,43.4,μέλλειν,μέλλω
6612,43.4,ἔσεσθαι,εἰμί
6613,43.5,μάλιστα,μάλιστα
6614,43.5,ᾔδει,οἶδα
6615,43.5,ἀλλ’,
6616,43.5,ἵνα,ἵνα
6617,43.5,μὴ,μή
6618,43.5,ἀκαταστασία,ἀκαταστασία
6619,43.5,γένηται,γίγνομαι
6620,43.5,ἐν,
6621,43.5,τῷ,
6622,43.5,Ἰσραήλ,
6623,43.5,οὕτως,οὕτως
6624,43.5,ἐποίησεν,ποιέω
6625,43.5,εἰς,εἰς
6626,43.5,τὸ,ὁ
6627,43.5,δοξασθῆναι,δοξάζω
6628,43.5,τὸ,ὁ
6629,43.5,ὄνομα,ὄνομα
6630,43.5,τοῦ,
6631,43.5,ἀληθινοῦ,ἀληθινός
6632,43.5,καὶ,καί
6633,43.5,μόνου,
6634,43.5,θεοῦ,
6635,43.5,ᾧ,ὅς
6636,43.5,ἡ,ὁ
6637,43.5,δόξα,
6638,43.5,εἰς,εἰς
6639,43.5,τοὺς,ὁ
6640,43.5,αἰῶνας,αἰών
6641,43.5,τῶν,ὁ
6642,43.5,αἰώνων,αἰών
6643,43.5,ἀμήν,
6644,43.5,Καὶ,καί
6645,43.5,οἱ,
6646,43.5,ἀπόστολοι,ἀπόστολος
6647,43.5,ἡμῶν,
6648,43.5,ἔγνωσαν,γιγνώσκω
6649,43.5,διὰ,διά
6650,43.5,τοῦ,
6651,43.5,κυρίου,
6652,43.5,ἡμῶν,
6653,43.5,Ἰησοῦ,Ἰησοῦς
6654,43.5,Χριστοῦ,χριστός
6655,43.5,ὅτι,
6656,43.5,ἔρις,ἔρις
6657,43.5,ἔσται,εἰμί
6658,43.5,ἐπὶ,ἐπί
6659,43.5,τοῦ,
6660,43.5,ὀνόματος,ὄνομα
6661,43.5,τῆς,ὁ
6662,43.6,ἐπισκοπῆς,
6663,43.6,διὰ,διά
6664,43.6,ταύτην,οὗτος
6665,43.6,οὖν,οὖν
6666,43.6,τὴν,ὁ
6667,43.6,αἰτίαν,
6668,43.6,πρόγνωσιν,πρόγνωσις
6669,43.6,εἰληφότες,λαμβάνω
6670,43.6,τελείαν,τέλειος
6671,43.6,κατέστησαν,καθίστημι
6672,43.6,τοὺς,ὁ
6673,43.6,προειρημένους,προερέω
6674,43.6,καὶ,καί
6675,43.6,μεταξὺ,μεταξύ
6676,43.6,ἐπινομὴν,ἐπινομή
6677,43.6,δεδώκασιν,δίδωμι
6678,43.6,ὅπως,ὅπως
6679,43.6,ἐὰν,ἐάν
6680,43.6,κοιμηθῶσιν,κοιμάω
6681,43.6,διαδέξωνται,
6682,43.6,ἕτεροι,ἕτερος
6683,43.6,δεδοκιμασμένοι,δοκιμάζω
6684,43.6,ἄνδρες,ἀνήρ
6685,43.6,τὴν,ὁ
6686,43.6,λειτουργίαν,λειτουργία
6687,43.6,αὐτῶν,αὐτός
6688,43.6,τοὺς,ὁ
6689,43.6,οὖν,οὖν
6690,43.6,κατασταθέντας,καθίστημι
6691,44.1,ὑπ’,
6692,44.1,ἐκείνων,
6693,44.1,ἢ,
6694,44.1,μεταξὺ,μεταξύ
6695,44.1,ὑφ’,
6696,44.1,ἑτέρων,ἕτερος
6697,44.1,ἐλλογίμων,ἐλλόγιμος
6698,44.1,ἀνδρῶν,
6699,44.1,συνευδοκησάσης,συνευδοκέω
6700,44.1,τῆς,ὁ
6701,44.1,ἐκκλησίας,ἐκκλησία
6702,44.1,πάσης,
6703,44.1,καὶ,καί
6704,44.1,λειτουργήσαντας,λειτουργέω
6705,44.2,ἀμέμπτως,ἄμεμπτος
6706,44.2,τῷ,
6707,44.2,ποιμνίῳ,
6708,44.2,τοῦ,
6709,44.2,Χριστοῦ,χριστός
6710,44.2,μετὰ,μετά
6711,44.2,ταπεινοφροσύνης,ταπεινοφροσύνη
6712,44.2,ἡσύχως,ἥσυχος
6713,44.2,καὶ,καί
6714,44.2,ἀβαναύσως,
6715,44.2,μεμαρτυρημένους,μαρτυρέω
6716,44.2,τε,τε
6717,44.2,πολλοῖς,πολύς
6718,44.2,χρόνοις,χρόνος
6719,44.2,ὑπὸ,ὑπό
6720,44.2,πάντων,πᾶς
6721,44.2,τούτους,οὗτος
6722,44.2,οὐ,οὐ
6723,44.2,δικαίως,
6724,44.2,νομίζομεν,νομίζω
6725,44.2,ἀποβάλλεσθαι,ἀποβάλλω
6726,44.2,τῆς,ὁ
6727,44.2,λειτουργίας,λειτουργία
6728,44.2,ἁμαρτία,ἁμαρτία
6729,44.2,γὰρ,γάρ
6730,44.2,οὐ,οὐ
6731,44.2,μικρὰ,
6732,44.3,ἡμῖν,ἐγώ
6733,44.3,ἔσται,εἰμί
6734,44.3,ἐὰν,ἐάν
6735,44.3,τοὺς,ὁ
6736,44.3,ἀμέμπτως,ἄμεμπτος
6737,44.3,καὶ,καί
6738,44.3,ὁσίως,
6739,44.3,προσενεγκόντας,προσφέρω
6740,44.3,τὰ,
6741,44.3,δῶρα,δῶρον
6742,44.3,τῆς,ὁ
6743,44.3,ἐπισκοπῆς,
6744,44.3,ἀποβάλωμεν,ἀποβάλλω
6745,44.3,μακάριοι,μακάριος
6746,44.3,οἱ,
6747,44.3,προοδοιπορήσαντες,προοδοιπορέω
6748,44.3,πρεσβύτεροι,πρέσβυς
6749,44.3,οἵτινες,ὅστις
6750,44.3,ἔγκαρπον,ἔγκαρπος
6751,44.3,καὶ,καί
6752,44.3,τελείαν,τέλειος
6753,44.3,ἔσχον,ἔχω
6754,44.3,τὴν,ὁ
6755,44.3,ἀνάλυσιν,ἀνάλυσις
6756,44.3,οὐ,οὐ
6757,44.3,γὰρ,γάρ
6758,44.3,εὐλαβοῦνται,εὐλαβέομαι
6759,44.3,μή,μή
6760,44.3,τις,τις
6761,44.3,αὐτοὺς,αὐτός
6762,44.3,μεταστήσῃ,μεθίστημι
6763,44.3,ἀπὸ,ἀπό
6764,44.3,τοῦ,
6765,44.3,ἱδρυμένου,ἱδρύω
6766,44.3,αὐτοῖς,αὐτός
6767,44.3,τόπου,τόπος
6768,44.3,ὁρῶμεν,ὁράω
6769,44.3,γάρ,γάρ
6770,44.3,ὅτι,
6771,44.3,ἐνίους,ἔνιοι
6772,44.3,ὑμεῖς,σύ
6773,44.3,μετηγάγετε,μετάγω
6774,44.3,καλῶς,καλός
6775,44.3,πολιτευομένους,πολιτεύω
6776,44.4,ἐκ,ἐκ
6777,44.4,τῆς,ὁ
6778,44.4,ἀμέμπτως,ἄμεμπτος
6779,44.4,αὐτοῖς,αὐτός
6780,44.4,τετιμημένης,
6781,44.4,λειτουργίας,λειτουργία
6782,44.4,Φιλόνεικοι,φιλόνεικος
6783,44.4,ἔστε,
6784,44.4,ἀδελφοί,ἀδελφός
